Source,Label,Target,Weight
PFG,PFG,A24c,3.96E-05
PFG,PFG,A24b,0.002492491
PFG,PFG,A24d,0
PFG,PFG,A19DI,0
PFG,PFG,A11,7.92E-05
PFG,PFG,A10,0.000563698
PFG,PFG,S2E,0.020750388
PFG,PFG,PGM,0.002416607
PFG,PFG,A8C,0.000563698
PFG,PFG,TL,0.008712283
PFG,PFG,V3,0.000831947
PFG,PFG,A32V,0
PFG,PFG,V5,0.000920246
PFG,PFG,TH,0.000871563
PFG,PFG,A9,0
PFG,PFG,AuRT,0
PFG,PFG,A1-2,0.045857609
PFG,PFG,AI,0
PFG,PFG,IPro,0
PFG,PFG,STR,0
PFG,PFG,AuRM,0
PFG,PFG,TFO,0.0086636
PFG,PFG,OPro,0
PFG,PFG,PaIL,0
PFG,PFG,PaIM,0
PFG,PFG,AuCM,0.001435261
PFG,PFG,AuCL,3.96E-05
A3b,A3b,S2I,0.012744596
A3b,A3b,AuRTM,0
A3b,A3b,AuRTL,0
A3b,A3b,OPAl,3.70E-05
A3b,A3b,A6M,0.000431843
A3b,A3b,LIP,0
A3b,A3b,MIP,0
A3b,A3b,AuA1,0
A3b,A3b,S2PR,0.016303516
A3b,A3b,V1,0
A3b,A3b,PGa-IPa,1.23E-05
A3b,A3b,V2,0
A3b,A3b,V6A,0
A3b,A3b,V4,0
A3b,A3b,A6Vb,0.006835456
A3b,A3b,A6Va,0.079277284
A3b,A3b,TPPro,0
A3b,A3b,A23a,0
A3b,A3b,A23b,0
A3b,A3b,A23c,0
A3b,A3b,TPO,0
A3b,A3b,A13b,0
A3b,A3b,A13a,0
A3b,A3b,TF,0
A3b,A3b,GI,0.000414377
A3b,A3b,A25,0
A3b,A3b,AuAL,0
A3b,A3b,Gu,0.015361267
A3b,A3b,A13M,0
A3b,A3b,A13L,1.23E-05
A3b,A3b,A23V,0
A3b,A3b,TPt,4.94E-05
A3b,A3b,Pir,0
A3b,A3b,A29d,0
A3b,A3b,A19M,0
A3b,A3b,A4c,0.043907717
A3b,A3b,APir,0
A3b,A3b,TPro,0
A3b,A3b,Ent,0
A3b,A3b,VIP,0
A3b,A3b,ReI,0.002343237
A3b,A3b,PF,0.012698765
A3b,A3b,PG,0
A3b,A3b,PE,0.012998575
A3b,A3b,A47O,7.40E-05
A3b,A3b,A47L,0.000123384
A3b,A3b,A47M,0
A3b,A3b,OPt,0
A3b,A3b,A32,0
A3b,A3b,A45,0.001517619
A3b,A3b,AuCPB,0
A3b,A3b,A8aV,2.47E-05
A3b,A3b,A4ab,0.035841584
A3b,A3b,A8aD,0
A3b,A3b,V4T,0
A3b,A3b,S2PV,0.014159525
A3b,A3b,AuML,0
A3b,A3b,AuRPB,0
A3b,A3b,ProSt,0
A3b,A3b,V3A,0
A3b,A3b,FST,0
A3b,A3b,PEC,0
A3b,A3b,A14C,0
A3b,A3b,A31,0
A3b,A3b,A30,0
A3b,A3b,A36,0.000618429
A3b,A3b,A35,0
A3b,A3b,TEO,0
A3b,A3b,A14R,1.23E-05
A3b,A3b,ProM,0.011072048
A3b,A3b,AuR,0
A3b,A3b,A29a-c,0
A3b,A3b,V6,0
A3b,A3b,A6DR,0
A3b,A3b,A6DC,0.002497456
A3b,A3b,TE1,0
A3b,A3b,TE2,1.23E-05
A3b,A3b,TE3,2.47E-05
A3b,A3b,TLO,0
A3b,A3b,A8b,0.000715625
A3b,A3b,PFG,0.001931038
A3b,A3b,A46V,0
A3b,A3b,A3a,0.21152201
A3b,A3b,A46D,0
A3b,A3b,DI,0.000431843
A3b,A3b,MST,0
A3b,A3b,AIP,0
A3b,A3b,A24a,0
A3b,A3b,A24c,9.87E-05
A3b,A3b,A24b,0.000145497
A3b,A3b,A24d,0
A3b,A3b,A19DI,0
A3b,A3b,A11,0
A3b,A3b,A10,0
A3b,A3b,S2E,0.007859874
A3b,A3b,PGM,0
A3b,A3b,A8C,0.000653933
A3b,A3b,TL,0
A3b,A3b,V3,0
A3b,A3b,A32V,0
A3b,A3b,V5,0
A3b,A3b,TH,0
A3b,A3b,A9,0
A3b,A3b,AuRT,0
A3b,A3b,A1-2,0.503150773
A3b,A3b,AI,0.000826671
A3b,A3b,IPro,0.000290994
A3b,A3b,STR,0
A3b,A3b,AuRM,0
A3b,A3b,TFO,0
A3b,A3b,OPro,0.000370151
A3b,A3b,PaIL,0
A3b,A3b,PaIM,0
A3b,A3b,AuCM,0.0025971
A3b,A3b,AuCL,0
A3a,A3a,S2I,0.040948068
A3a,A3a,AuRTM,0
A3a,A3a,AuRTL,0
A3a,A3a,OPAl,0
A3a,A3a,A6M,0.01091224
A3a,A3a,LIP,0
A3a,A3a,MIP,0
A3a,A3a,AuA1,0
A3a,A3a,S2PR,0.000534438
A3a,A3a,V1,0
A3a,A3a,PGa-IPa,0
A3a,A3a,V2,0
A3a,A3a,V6A,0
A3a,A3a,V4,0
A3a,A3a,A6Vb,0.001402899
A3a,A3a,A6Va,0.007315118
A3a,A3a,TPPro,0
A3a,A3a,A23a,0.001477618
A3a,A3a,A23b,0.011848708
A3a,A3a,A23c,0.008946058
A3a,A3a,TPO,0
A3a,A3a,A13b,0
A3a,A3a,A13a,0
A3a,A3a,TF,0
A3a,A3a,GI,0.004126331
A3a,A3a,A25,0
A3a,A3a,AuAL,0
A3a,A3a,Gu,8.10E-05
A3a,A3a,A13M,0
A3a,A3a,A13L,0
A3a,A3a,A23V,0
A3a,A3a,TPt,0.000591315
A3a,A3a,Pir,0
A3a,A3a,A29d,0
A3a,A3a,A19M,3.34E-05
A3a,A3a,A4c,0.001469704
A3a,A3a,APir,0
A3a,A3a,TPro,0
A3a,A3a,Ent,0
A3a,A3a,VIP,3.34E-05
A3a,A3a,ReI,0.004111441
A3a,A3a,PF,0.023262265
A3a,A3a,PG,0.000615462
A3a,A3a,PE,0.099400956
A3a,A3a,A47O,0
A3a,A3a,A47L,0
A3a,A3a,A47M,0
A3a,A3a,OPt,0
A3a,A3a,A32,8.10E-05
A3a,A3a,A45,0
A3a,A3a,AuCPB,0
A3a,A3a,A8aV,0
A3a,A3a,A4ab,0.294226628
A3a,A3a,A8aD,0
A3a,A3a,V4T,0
A3a,A3a,S2PV,0.009152248
A3a,A3a,AuML,0
A3a,A3a,AuRPB,0
A3a,A3a,ProSt,0
A3a,A3a,V3A,0
A3a,A3a,FST,0
A3a,A3a,PEC,0.000281438
A3a,A3a,A14C,0
A3a,A3a,A31,0.004003585
A3a,A3a,A30,0.000324097
A3a,A3a,A36,6.68E-05
A3a,A3a,A35,3.34E-05
A3a,A3a,TEO,0
A3a,A3a,A14R,0
A3a,A3a,ProM,0.004475917
A3a,A3a,AuR,0
A3a,A3a,A29a-c,0
A3a,A3a,V6,0
A3a,A3a,A6DR,6.68E-05
A3a,A3a,A6DC,0.006593143
A3a,A3a,TE1,0
A3a,A3a,TE2,0
A3a,A3a,TE3,3.34E-05
A3a,A3a,TLO,0
A3a,A3a,A8b,8.10E-05
A3a,A3a,PFG,0.015690792
A3a,A3a,A46V,0
A3a,A3a,A3b,0.28657117
A3a,A3a,A46D,0
A3a,A3a,DI,0.000801657
A3a,A3a,MST,0.000100207
A3a,A3a,AIP,0.000300621
A3a,A3a,A24a,0
A3a,A3a,A24c,0.00373543
A3a,A3a,A24b,0.00273403
A3a,A3a,A24d,0.016001465
A3a,A3a,A19DI,0
A3a,A3a,A11,0
A3a,A3a,A10,0
A3a,A3a,S2E,0.036973733
A3a,A3a,PGM,0
A3a,A3a,A8C,0.000133609
A3a,A3a,TL,0
A3a,A3a,V3,0
A3a,A3a,A32V,0
A3a,A3a,V5,3.34E-05
A3a,A3a,TH,0
A3a,A3a,A9,0
A3a,A3a,AuRT,0
A3a,A3a,A1-2,0.099902804
A3a,A3a,AI,0
A3a,A3a,IPro,0
A3a,A3a,STR,0
A3a,A3a,AuRM,0
A3a,A3a,TFO,0
A3a,A3a,OPro,0
A3a,A3a,PaIL,0
A3a,A3a,PaIM,0
A3a,A3a,AuCM,0.000491108
A3a,A3a,AuCL,0
A46D,A46D,S2I,0
A46D,A46D,AuRTM,0
A46D,A46D,AuRTL,0
A46D,A46D,OPAl,2.08E-05
A46D,A46D,A6M,0.000199772
A46D,A46D,LIP,0.000208221
A46D,A46D,MIP,0
A46D,A46D,AuA1,0.001976597
A46D,A46D,S2PR,0
A46D,A46D,V1,2.08E-05
A46D,A46D,PGa-IPa,0.00233962
A46D,A46D,V2,0.000324704
A46D,A46D,V6A,0
A46D,A46D,V4,0.000208221
A46D,A46D,A6Vb,0
A46D,A46D,A6Va,6.25E-05
A46D,A46D,TPPro,0
A46D,A46D,A23a,0.033512093
A46D,A46D,A23b,0.008882569
A46D,A46D,A23c,8.33E-05
A46D,A46D,TPO,0.019278286
A46D,A46D,A13b,6.25E-05
A46D,A46D,A13a,0
A46D,A46D,TF,7.91E-05
A46D,A46D,GI,0
A46D,A46D,A25,0
A46D,A46D,AuAL,0
A46D,A46D,Gu,0
A46D,A46D,A13M,0.000370573
A46D,A46D,A13L,0.00028306
A46D,A46D,A23V,0.008361718
A46D,A46D,TPt,0.001519111
A46D,A46D,Pir,0
A46D,A46D,A29d,0.002082205
A46D,A46D,A19M,0.002581935
A46D,A46D,A4c,0
A46D,A46D,APir,0
A46D,A46D,TPro,0
A46D,A46D,Ent,4.16E-05
A46D,A46D,VIP,0
A46D,A46D,ReI,0
A46D,A46D,PF,0
A46D,A46D,PG,0.000491281
A46D,A46D,PE,2.08E-05
A46D,A46D,A47O,0.002480251
A46D,A46D,A47L,0.02558641
A46D,A46D,A47M,0.003899476
A46D,A46D,OPt,0.00081206
A46D,A46D,A32,0.0151998
A46D,A46D,A45,0
A46D,A46D,AuCPB,0.013266135
A46D,A46D,A8aV,0.035895843
A46D,A46D,A4ab,4.16E-05
A46D,A46D,A8aD,0.179854403
A46D,A46D,V4T,0
A46D,A46D,S2PV,0
A46D,A46D,AuML,0.003716003
A46D,A46D,AuRPB,2.08E-05
A46D,A46D,ProSt,0.003468834
A46D,A46D,V3A,0
A46D,A46D,FST,0.006648587
A46D,A46D,PEC,0
A46D,A46D,A14C,0
A46D,A46D,A31,0
A46D,A46D,A30,0.006520928
A46D,A46D,A36,0
A46D,A46D,A35,0
A46D,A46D,TEO,0
A46D,A46D,A14R,0.000208221
A46D,A46D,ProM,6.25E-05
A46D,A46D,AuR,0
A46D,A46D,A29a-c,0.003922695
A46D,A46D,V6,0
A46D,A46D,A6DR,0.012214097
A46D,A46D,A6DC,4.16E-05
A46D,A46D,TE1,0
A46D,A46D,TE2,9.99E-05
A46D,A46D,TE3,0.001157287
A46D,A46D,TLO,4.16E-05
A46D,A46D,A8b,0.048614974
A46D,A46D,PFG,0
A46D,A46D,A46V,0.124671552
A46D,A46D,A3b,0
A46D,A46D,A3a,0
A46D,A46D,DI,0
A46D,A46D,MST,0.002613632
A46D,A46D,AIP,0
A46D,A46D,A24a,0.000124932
A46D,A46D,A24c,0
A46D,A46D,A24b,0.000124932
A46D,A46D,A24d,0
A46D,A46D,A19DI,0
A46D,A46D,A11,0.004176485
A46D,A46D,A10,0.300273551
A46D,A46D,S2E,0
A46D,A46D,PGM,0.003914546
A46D,A46D,A8C,0.000199772
A46D,A46D,TL,0
A46D,A46D,V3,0.000145754
A46D,A46D,A32V,0.000208221
A46D,A46D,V5,0
A46D,A46D,TH,0.000437263
A46D,A46D,A9,0.108288345
A46D,A46D,AuRT,0
A46D,A46D,A1-2,0
A46D,A46D,AI,0
A46D,A46D,IPro,0
A46D,A46D,STR,4.16E-05
A46D,A46D,AuRM,0
A46D,A46D,TFO,0
A46D,A46D,OPro,0.000166576
A46D,A46D,PaIL,0
A46D,A46D,PaIM,0
A46D,A46D,AuCM,0.001739405
A46D,A46D,AuCL,0.006087919
MST,MST,S2I,0
MST,MST,AuRTM,0
MST,MST,AuRTL,0
MST,MST,OPAl,0
MST,MST,A6M,0
MST,MST,LIP,0.002123689
MST,MST,MIP,0
MST,MST,AuA1,0
MST,MST,S2PR,6.44E-05
MST,MST,V1,0.005791878
MST,MST,PGa-IPa,0.000386125
MST,MST,V2,0.03642448
MST,MST,V6A,0.021108179
MST,MST,V4,0.073170732
MST,MST,A6Vb,0
MST,MST,A6Va,0.000836605
MST,MST,TPPro,0
MST,MST,A23a,0.003024648
MST,MST,A23b,0.001608855
MST,MST,A23c,0
MST,MST,TPO,0.000128708
MST,MST,A13b,0
MST,MST,A13a,0
MST,MST,TF,0.000514834
MST,MST,GI,0
MST,MST,A25,0
MST,MST,AuAL,0
MST,MST,Gu,0
MST,MST,A13M,0.000836605
MST,MST,A13L,0.000707896
MST,MST,A23V,0.010167964
MST,MST,TPt,0.007722505
MST,MST,Pir,0
MST,MST,A29d,0.000514834
MST,MST,A19M,0.030246477
MST,MST,A4c,0
MST,MST,APir,0
MST,MST,TPro,0
MST,MST,Ent,6.44E-05
MST,MST,VIP,0
MST,MST,ReI,0
MST,MST,PF,0.002381106
MST,MST,PG,0.313018856
MST,MST,PE,0.004376086
MST,MST,A47O,0.000128708
MST,MST,A47L,0.001415793
MST,MST,A47M,0.001480147
MST,MST,OPt,0.184181736
MST,MST,A32,0
MST,MST,A45,0.000193063
MST,MST,AuCPB,6.44E-05
MST,MST,A8aV,0.008816526
MST,MST,A4ab,0
MST,MST,A8aD,0.000386125
MST,MST,V4T,0.129866787
MST,MST,S2PV,6.44E-05
MST,MST,AuML,0
MST,MST,AuRPB,0
MST,MST,ProSt,0.007336379
MST,MST,V3A,0.003346419
MST,MST,FST,0.0068859
MST,MST,PEC,0.001480147
MST,MST,A14C,0
MST,MST,A31,0.002381106
MST,MST,A30,0.003861252
MST,MST,A36,6.44E-05
MST,MST,A35,0
MST,MST,TEO,0.00244546
MST,MST,A14R,0
MST,MST,ProM,0.000128708
MST,MST,AuR,0
MST,MST,A29a-c,0
MST,MST,V6,0.014093571
MST,MST,A6DR,0.000450479
MST,MST,A6DC,0.000193063
MST,MST,TE1,0
MST,MST,TE2,0
MST,MST,TE3,0.001480147
MST,MST,TLO,0.005984941
MST,MST,A8b,6.44E-05
MST,MST,PFG,0.038355107
MST,MST,A46V,0.000579188
MST,MST,A3b,0
MST,MST,A3a,0
MST,MST,A46D,6.44E-05
MST,MST,DI,0
MST,MST,AIP,0.001287084
MST,MST,A24a,0
MST,MST,A24c,0
MST,MST,A24b,0
MST,MST,A24d,0
MST,MST,A19DI,0.000257417
MST,MST,A11,0.000193063
MST,MST,A10,0
MST,MST,S2E,0.000193063
MST,MST,PGM,0.003024648
MST,MST,A8C,0.000128708
MST,MST,TL,0.000386125
MST,MST,V3,0.022523972
MST,MST,A32V,0
MST,MST,V5,0.015316301
MST,MST,TH,0.014222279
MST,MST,A9,0
MST,MST,AuRT,0
MST,MST,A1-2,0.000386125
MST,MST,AI,0
MST,MST,IPro,0
MST,MST,STR,0
MST,MST,AuRM,0
MST,MST,TFO,0.010296673
MST,MST,OPro,0
MST,MST,PaIL,0
MST,MST,PaIM,0
MST,MST,AuCM,0
MST,MST,AuCL,0.00077225
AIP,AIP,S2I,2.05E-05
AIP,AIP,AuRTM,0
AIP,AIP,AuRTL,0
AIP,AIP,OPAl,4.11E-05
AIP,AIP,A6M,0.001849596
AIP,AIP,LIP,0.079226639
AIP,AIP,MIP,0.032448845
AIP,AIP,AuA1,0
AIP,AIP,S2PR,6.16E-05
AIP,AIP,V1,0
AIP,AIP,PGa-IPa,0.013988118
AIP,AIP,V2,0.000613835
AIP,AIP,V6A,0.004892212
AIP,AIP,V4,0.018148261
AIP,AIP,A6Vb,0.000722744
AIP,AIP,A6Va,0.010159084
AIP,AIP,TPPro,0
AIP,AIP,A23a,0.000702207
AIP,AIP,A23b,0.001030803
AIP,AIP,A23c,0
AIP,AIP,TPO,0.002229843
AIP,AIP,A13b,3.53E-05
AIP,AIP,A13a,0
AIP,AIP,TF,0.000520069
AIP,AIP,GI,3.53E-05
AIP,AIP,A25,0
AIP,AIP,AuAL,0
AIP,AIP,Gu,2.05E-05
AIP,AIP,A13M,0.001210244
AIP,AIP,A13L,0.008616295
AIP,AIP,A23V,5.58E-05
AIP,AIP,TPt,0.00151602
AIP,AIP,Pir,0
AIP,AIP,A29d,0.007585915
AIP,AIP,A19M,0.003599617
AIP,AIP,A4c,8.21E-05
AIP,AIP,APir,0
AIP,AIP,TPro,0
AIP,AIP,Ent,0.00137537
AIP,AIP,VIP,0.012647
AIP,AIP,ReI,0
AIP,AIP,PF,0.022415893
AIP,AIP,PG,0.092946681
AIP,AIP,PE,0.078335312
AIP,AIP,A47O,0.002735598
AIP,AIP,A47L,0.030554403
AIP,AIP,A47M,0.010370679
AIP,AIP,OPt,0.046531515
AIP,AIP,A32,0
AIP,AIP,A45,0.018409031
AIP,AIP,AuCPB,0.000105798
AIP,AIP,A8aV,0.046113524
AIP,AIP,A4ab,4.11E-05
AIP,AIP,A8aD,0.016271914
AIP,AIP,V4T,0.018052838
AIP,AIP,S2PV,5.58E-05
AIP,AIP,AuML,0
AIP,AIP,AuRPB,0
AIP,AIP,ProSt,0.000117415
AIP,AIP,V3A,0.015575736
AIP,AIP,FST,0.049331421
AIP,AIP,PEC,0.001080797
AIP,AIP,A14C,0
AIP,AIP,A31,0.002982459
AIP,AIP,A30,0.001459388
AIP,AIP,A36,0.000643292
AIP,AIP,A35,0.000564254
AIP,AIP,TEO,0.00946102
AIP,AIP,A14R,2.05E-05
AIP,AIP,ProM,0.002155372
AIP,AIP,AuR,0
AIP,AIP,A29a-c,0.022124194
AIP,AIP,V6,0.009750621
AIP,AIP,A6DR,0.009390497
AIP,AIP,A6DC,0.003007773
AIP,AIP,TE1,0.002010157
AIP,AIP,TE2,0.001159835
AIP,AIP,TE3,0.074942586
AIP,AIP,TLO,0.001419142
AIP,AIP,A8b,0.002779369
AIP,AIP,PFG,0.154277832
AIP,AIP,A46V,0.001792338
AIP,AIP,A3b,0
AIP,AIP,A3a,2.05E-05
AIP,AIP,A46D,5.58E-05
AIP,AIP,DI,6.16E-05
AIP,AIP,MST,0.006352226
AIP,AIP,A24a,0.000793276
AIP,AIP,A24c,5.58E-05
AIP,AIP,A24b,0
AIP,AIP,A24d,0
AIP,AIP,A19DI,0.001531788
AIP,AIP,A11,0.004753431
AIP,AIP,A10,0.004562373
AIP,AIP,S2E,0.00106918
AIP,AIP,PGM,0.010221524
AIP,AIP,A8C,0.003218743
AIP,AIP,TL,0.001419142
AIP,AIP,V3,0.007751871
AIP,AIP,A32V,0
AIP,AIP,V5,0.000716521
AIP,AIP,TH,0.000902185
AIP,AIP,A9,3.53E-05
AIP,AIP,AuRT,0
AIP,AIP,A1-2,0.00158448
AIP,AIP,AI,4.11E-05
AIP,AIP,IPro,0
AIP,AIP,STR,0
AIP,AIP,AuRM,0
AIP,AIP,TFO,0.001689238
AIP,AIP,OPro,9.69E-05
AIP,AIP,PaIL,0
AIP,AIP,PaIM,0
AIP,AIP,AuCM,0.000645989
AIP,AIP,AuCL,0
A24d,A24d,S2I,0.006753255
A24d,A24d,AuRTM,0
A24d,A24d,AuRTL,0
A24d,A24d,OPAl,0.000146649
A24d,A24d,A6M,0.055116007
A24d,A24d,LIP,3.67E-05
A24d,A24d,MIP,0
A24d,A24d,AuA1,0
A24d,A24d,S2PR,7.33E-05
A24d,A24d,V1,0
A24d,A24d,PGa-IPa,3.67E-05
A24d,A24d,V2,0.000350324
A24d,A24d,V6A,0
A24d,A24d,V4,0
A24d,A24d,A6Vb,0.010778707
A24d,A24d,A6Va,0.009202229
A24d,A24d,TPPro,0
A24d,A24d,A23a,0.025785727
A24d,A24d,A23b,0.074990474
A24d,A24d,A23c,0.069750332
A24d,A24d,TPO,3.67E-05
A24d,A24d,A13b,0
A24d,A24d,A13a,0
A24d,A24d,TF,3.67E-05
A24d,A24d,GI,0.006085936
A24d,A24d,A25,0
A24d,A24d,AuAL,0
A24d,A24d,Gu,0.001063206
A24d,A24d,A13M,0.000256636
A24d,A24d,A13L,0.000696583
A24d,A24d,A23V,0
A24d,A24d,TPt,0.003543987
A24d,A24d,Pir,0
A24d,A24d,A29d,0.001746842
A24d,A24d,A19M,0
A24d,A24d,A4c,0.005030148
A24d,A24d,APir,0
A24d,A24d,TPro,0
A24d,A24d,Ent,0
A24d,A24d,VIP,0
A24d,A24d,ReI,0.006811032
A24d,A24d,PF,0.005271217
A24d,A24d,PG,0.001759789
A24d,A24d,PE,0.029775444
A24d,A24d,A47O,3.67E-05
A24d,A24d,A47L,0.000109987
A24d,A24d,A47M,0.000219974
A24d,A24d,OPt,0
A24d,A24d,A32,7.33E-05
A24d,A24d,A45,0.000256636
A24d,A24d,AuCPB,0
A24d,A24d,A8aV,0.000476609
A24d,A24d,A4ab,0.50453416
A24d,A24d,A8aD,0.004713134
A24d,A24d,V4T,0
A24d,A24d,S2PV,0.001649802
A24d,A24d,AuML,0
A24d,A24d,AuRPB,0
A24d,A24d,ProSt,0
A24d,A24d,V3A,0
A24d,A24d,FST,0
A24d,A24d,PEC,3.67E-05
A24d,A24d,A14C,0
A24d,A24d,A31,0.016412095
A24d,A24d,A30,0.008602686
A24d,A24d,A36,0
A24d,A24d,A35,0
A24d,A24d,TEO,0
A24d,A24d,A14R,0
A24d,A24d,ProM,0.002932981
A24d,A24d,AuR,0
A24d,A24d,A29a-c,0.000243689
A24d,A24d,V6,0
A24d,A24d,A6DR,0.000403285
A24d,A24d,A6DC,0.02312761
A24d,A24d,TE1,3.67E-05
A24d,A24d,TE2,0
A24d,A24d,TE3,0
A24d,A24d,TLO,0
A24d,A24d,A8b,0.001393166
A24d,A24d,PFG,0.00373067
A24d,A24d,A46V,0.002273061
A24d,A24d,A3b,0.011303383
A24d,A24d,A3a,0.039206855
A24d,A24d,A46D,0.001026543
A24d,A24d,DI,0.001686464
A24d,A24d,MST,0.000219974
A24d,A24d,AIP,0.000219974
A24d,A24d,A24a,0.000476609
A24d,A24d,A24c,0.030243324
A24d,A24d,A24b,0.021573422
A24d,A24d,A19DI,0
A24d,A24d,A11,3.67E-05
A24d,A24d,A10,0
A24d,A24d,S2E,0.003372929
A24d,A24d,PGM,0
A24d,A24d,A8C,0.000989881
A24d,A24d,TL,0
A24d,A24d,V3,0.000175162
A24d,A24d,A32V,3.67E-05
A24d,A24d,V5,0
A24d,A24d,TH,0.000146649
A24d,A24d,A9,0
A24d,A24d,AuRT,0
A24d,A24d,A1-2,0.002814826
A24d,A24d,AI,0
A24d,A24d,IPro,7.33E-05
A24d,A24d,STR,0
A24d,A24d,AuRM,0
A24d,A24d,TFO,0
A24d,A24d,OPro,0
A24d,A24d,PaIL,0
A24d,A24d,PaIM,0
A24d,A24d,AuCM,0
A24d,A24d,AuCL,0
A19DI,A19DI,S2I,0
A19DI,A19DI,AuRTM,0
A19DI,A19DI,AuRTL,0
A19DI,A19DI,OPAl,0
A19DI,A19DI,A6M,0
A19DI,A19DI,LIP,0.015173506
A19DI,A19DI,MIP,0.033513656
A19DI,A19DI,AuA1,0
A19DI,A19DI,S2PR,0
A19DI,A19DI,V1,0.006861063
A19DI,A19DI,PGa-IPa,0
A19DI,A19DI,V2,0.316268637
A19DI,A19DI,V6A,0
A19DI,A19DI,V4,0.07481198
A19DI,A19DI,A6Vb,0
A19DI,A19DI,A6Va,0.005805515
A19DI,A19DI,TPPro,0
A19DI,A19DI,A23a,0.000131944
A19DI,A19DI,A23b,0
A19DI,A19DI,A23c,0
A19DI,A19DI,TPO,0
A19DI,A19DI,A13b,0
A19DI,A19DI,A13a,0
A19DI,A19DI,TF,0.007256894
A19DI,A19DI,GI,0
A19DI,A19DI,A25,0
A19DI,A19DI,AuAL,0
A19DI,A19DI,Gu,0
A19DI,A19DI,A13M,0
A19DI,A19DI,A13L,0.000131944
A19DI,A19DI,A23V,0
A19DI,A19DI,TPt,0
A19DI,A19DI,Pir,0
A19DI,A19DI,A29d,0.000395831
A19DI,A19DI,A19M,0
A19DI,A19DI,A4c,0
A19DI,A19DI,APir,0
A19DI,A19DI,TPro,0
A19DI,A19DI,Ent,0
A19DI,A19DI,VIP,0.007388838
A19DI,A19DI,ReI,0
A19DI,A19DI,PF,0
A19DI,A19DI,PG,0.005145798
A19DI,A19DI,PE,0.000527774
A19DI,A19DI,A47O,0.002111096
A19DI,A19DI,A47L,0.001319435
A19DI,A19DI,A47M,0.000131944
A19DI,A19DI,OPt,0.0112152
A19DI,A19DI,A32,0
A19DI,A19DI,A45,0.004749967
A19DI,A19DI,AuCPB,0
A19DI,A19DI,A8aV,0.00224304
A19DI,A19DI,A4ab,0
A19DI,A19DI,A8aD,0
A19DI,A19DI,V4T,0.070062013
A19DI,A19DI,S2PV,0
A19DI,A19DI,AuML,0
A19DI,A19DI,AuRPB,0
A19DI,A19DI,ProSt,0
A19DI,A19DI,V3A,0.023354004
A19DI,A19DI,FST,0.004090249
A19DI,A19DI,PEC,0.001979153
A19DI,A19DI,A14C,0
A19DI,A19DI,A31,0
A19DI,A19DI,A30,0.001319435
A19DI,A19DI,A36,0
A19DI,A19DI,A35,0
A19DI,A19DI,TEO,0.008180499
A19DI,A19DI,A14R,0
A19DI,A19DI,ProM,0
A19DI,A19DI,AuR,0
A19DI,A19DI,A29a-c,0
A19DI,A19DI,V6,0.102388178
A19DI,A19DI,A6DR,0.001055548
A19DI,A19DI,A6DC,0.000923605
A19DI,A19DI,TE1,0
A19DI,A19DI,TE2,0.000131944
A19DI,A19DI,TE3,0.004222193
A19DI,A19DI,TLO,0.007916612
A19DI,A19DI,A8b,0
A19DI,A19DI,PFG,0.000131944
A19DI,A19DI,A46V,0
A19DI,A19DI,A3b,0
A19DI,A19DI,A3a,0
A19DI,A19DI,A46D,0
A19DI,A19DI,DI,0
A19DI,A19DI,MST,0.002506927
A19DI,A19DI,AIP,0.003958306
A19DI,A19DI,A24a,0
A19DI,A19DI,A24c,0
A19DI,A19DI,A24b,0
A19DI,A19DI,A24d,0
A19DI,A19DI,A11,0
A19DI,A19DI,A10,0
A19DI,A19DI,S2E,0
A19DI,A19DI,PGM,0
A19DI,A19DI,A8C,0.003826362
A19DI,A19DI,TL,0.000659718
A19DI,A19DI,V3,0.220345692
A19DI,A19DI,A32V,0
A19DI,A19DI,V5,0.023617892
A19DI,A19DI,TH,0.000791661
A19DI,A19DI,A9,0
A19DI,A19DI,AuRT,0
A19DI,A19DI,A1-2,0.000131944
A19DI,A19DI,AI,0
A19DI,A19DI,IPro,0
A19DI,A19DI,STR,0
A19DI,A19DI,AuRM,0
A19DI,A19DI,TFO,0.023222061
A19DI,A19DI,OPro,0
A19DI,A19DI,PaIL,0
A19DI,A19DI,PaIM,0
A19DI,A19DI,AuCM,0
A19DI,A19DI,AuCL,0
A11,A11,S2I,0
A11,A11,AuRTM,4.43E-05
A11,A11,AuRTL,8.85E-05
A11,A11,OPAl,0.006593504
A11,A11,A6M,0
A11,A11,LIP,0.003363129
A11,A11,MIP,0
A11,A11,AuA1,0
A11,A11,S2PR,0.000796531
A11,A11,V1,0
A11,A11,PGa-IPa,0.009558368
A11,A11,V2,8.85E-05
A11,A11,V6A,0
A11,A11,V4,0.000486769
A11,A11,A6Vb,0.000973537
A11,A11,A6Va,0.000177007
A11,A11,TPPro,0.000840782
A11,A11,A23a,0.001770068
A11,A11,A23b,0.000663776
A11,A11,A23c,4.43E-05
A11,A11,TPO,0.018762722
A11,A11,A13b,0.02234711
A11,A11,A13a,0.004956191
A11,A11,TF,4.43E-05
A11,A11,GI,0.000708027
A11,A11,A25,0.00053102
A11,A11,AuAL,0
A11,A11,Gu,0.001681565
A11,A11,A13M,0.03349854
A11,A11,A13L,0.026993539
A11,A11,A23V,0.004867687
A11,A11,TPt,0
A11,A11,Pir,0.000486769
A11,A11,A29d,0.009558368
A11,A11,A19M,0
A11,A11,A4c,0
